latitude,longitude,slope,elevation,soil_moisture
27.38722138431333,88.47022453522456,22.93741439278005,359.15475748057156,71.7042474513324
27.391408008268638,88.466821361223,37.42654977327659,1538.1669682141817,80.26655826616442
27.352099337029113,88.59019382629182,33.85164522770465,1000.2000530751461,35.25173532060448
27.22615344229334,88.46455260127284,56.168065548064504,1942.2806746953104,45.955534527605025
27.174418028501595,88.61437201185808,31.30772546024849,1199.0988227139587,29.907040866477132
27.32105825662804,88.5912484454313,41.12647576251196,2139.5675130379714,84.51142764029439
27.2600381234349,88.46626975612838,43.45189295637887,652.4984798359302,80.2550629150792
27.180509558711194,88.46696754281705,15.589250546475014,1950.3840191156605,55.097213468236376
27.273794227527816,88.64732791570025,44.85918174075198,1775.5340203043093,74.73216413446738
27.158597130278803,88.52485415915123,23.011618509138813,1764.7515048236987,53.86226852268274
27.377330100519693,88.52412842941338,58.24816428612548,1905.0881334220865,60.533069720179384
27.214694995400002,88.6125599134515,21.689822748890084,1745.945582791698,25.79308808754108
27.315630571088494,88.63944971547677,33.65808556771607,1489.8186110996892,69.0925773322925
27.22792776902235,88.64720021276457,18.840735063538972,549.3652675965363,28.301376436290262
27.28001700529445,88.6006756370518,59.85934133306763,361.7997410333786,73.69439596641435
27.286677569835817,88.52525191710619,37.59877546490591,2049.610910849805,70.83182569857507
27.19621361388138,88.46670014333974,41.79232577940197,1471.6355975894023,66.06840535329347
27.39239615694114,88.6054293831855,18.018441482479236,1813.420852854735,22.350424734109538
27.34378320584028,88.56168084994717,48.748221167963,1214.8924678738451,39.703343136446364
27.384874735391048,88.5348444018494,24.44575168930136,522.8855590285496,37.10231704420478
27.37370683760691,88.63127087701895,55.41244302483212,537.8530051848459,43.408866485648744
27.29947499470277,88.47223949646123,24.231283821690322,1602.5740457350455,25.696778539649507
27.380468558755776,88.54852502085818,23.580947429864995,1117.581200308979,80.90225849701909
27.17212312551298,88.4522707289535,16.64473505316427,680.9969807306397,55.99714564630446
27.198995715604784,88.54373212839883,36.243012529949965,1234.02963880873,39.85908019277153
27.161306822227633,88.46126065513637,40.41785099681774,421.99698044275476,45.80379860982842
27.231332582690815,88.47376358325361,17.956888774275857,1405.7456636373577,49.068165132814315
27.24716932242237,88.47350524935543,49.89874275127548,811.0874684266855,59.038631668440125
27.217837257943472,88.57984206042322,35.39799756366124,1815.3622912106575,53.519162800272355
27.357184377287982,88.59920897585309,38.5975621197411,889.6877219547902,79.76047825893713
27.239188331673397,88.56667375301943,34.83432361222027,1164.9182832554222,52.30262638887897
27.220233627421845,88.64243450969491,33.03433773938967,322.0790258253912,84.49027096351533
27.28567402078956,88.52497411590474,40.183814908869806,437.64908680966187,75.34262225343122
27.18523105624369,88.50714241725638,21.985811066882064,1045.737757172701,33.55318343322683
27.350549245188507,88.62371982563789,23.1867658722872,1211.8837859625346,80.48868895185456
27.16863766091994,88.49471916770389,53.78035294560828,1440.0390414266772,27.563815862555945
27.396721734150127,88.64264450788812,57.575195796013475,854.1588995476761,73.13423105192746
27.343061192324164,88.45243089493796,31.798919232588883,1620.4655836404309,44.74051407597771
27.19967892038354,88.64397576534154,27.183510291459918,1934.2325546594886,77.06833082892952
27.1513805292809,88.45863198239012,43.97997944575571,1781.7168788973647,76.42368485698427
27.35386535711371,88.62822862273961,33.393037699414336,375.27576816187855,72.38515100764538
27.326714335961903,88.55554022181727,16.14238600471552,1212.963199789875,71.35197835995899
27.332251792010247,88.64859295922386,22.02686688147857,499.36733899453225,39.80414404137265
27.342817586671487,88.46475931294708,47.21875029813289,759.8855301388022,25.25975339833139
27.16851116293352,88.56077085688027,44.65157738595681,2174.658927207578,46.193711619735495
27.239616432136067,88.64386050712382,16.21931966265676,570.7415315128751,31.279093474123066
27.17896726488128,88.55461956883403,24.988747286982726,1247.8874915575766,65.17182077866002
27.365775856468897,88.57587972762705,25.398365846463214,1474.4958952044262,42.49648222495606
27.30582453170689,88.58914973779693,45.23517346194278,1634.6834440337975,83.41466305589447
27.23272450621316,88.54090821295355,15.886974198946387,1363.3324986251369,61.66318502744658
27.165889587571506,88.57551161601681,19.68488618930582,318.564610096449,73.46123663623345
27.227745580428913,88.56686286238462,50.99622384179352,920.2764856635846,28.614103728220147
27.231295830506685,88.6302316020982,23.034509792445014,1283.6521224309517,76.03094134772047
27.332401544584513,88.4590892760683,44.37357485333436,466.94634837518333,79.97921738337064
27.3093893678388,88.50619263791845,25.718225147102693,966.1911692974435,51.65902472323083
27.37180318564408,88.64008229681532,19.47486267417053,363.0859067035965,59.40644095381354
27.268053731290486,88.62805275677819,25.942748594975434,449.29914459453937,69.7126370586947
27.179898561484574,88.54113135055715,47.50201193350466,1054.1542247830325,31.364510771926817
27.328311196805746,88.5740265195603,53.50634106478286,552.1599326818147,52.66679497012376
27.340196262154222,88.50547623659622,52.359893905514625,1378.3276116969605,45.913096805200354
27.290319299392372,88.48762423194475,32.873258832830466,1609.9834413608048,29.514309490546193
27.34274179498864,88.542739680988,45.063831145679075,1821.1147283072573,43.889737448949546
27.273448899091097,88.52067044560522,24.224293293711945,680.2854640651392,24.431200110057084
27.280683207345497,88.56673122237018,28.191647861745597,618.2169062922326,21.677773951716652
27.256885254589637,88.465546927393,55.33511183345039,498.6788966353605,28.78580879506348
27.156354781686023,88.64487896153324,15.585086557983121,1509.2174741329097,82.6024822532963
27.176972856748325,88.64724214889593,18.847883888451065,1642.3038803251122,55.719419833176104
27.157857296421682,88.58963234280395,24.35488148157123,360.0136751687199,82.7784404749593
27.309102602815944,88.55721927326883,16.193949174321887,2078.8032678630107,48.11236209145858
27.22858899526908,88.51190552325727,23.16459457904088,398.7454389377976,40.26804865054187
27.277142672791175,88.61275900394139,41.23687024363615,1328.4630370720338,52.89922108461587
27.376891618481523,88.58694623451078,33.96410477666241,1647.214986956741,48.56825976113916
27.212323057287218,88.48252338786898,55.17022699846387,1954.8413351175627,26.868204477013354
27.252595730758905,88.63218543689878,51.78496027822984,1656.765171051613,61.65371045486341
27.338887784635762,88.61450744858463,30.38178082640442,1823.2833578326045,34.042481863123975
27.207199541372905,88.6399599826584,26.67405450440816,944.9553658313315,60.273217068358925
27.169244977457197,88.59514390167767,32.086158367527005,1848.1677161183732,62.26307100587997
27.22243786322844,88.57268303918717,41.563272413166345,452.2182081308828,29.881615453362127
27.1903053218135,88.53364860725813,27.062863837029433,2000.1516465150025,23.98772576219343
27.38242441308564,88.63654569667081,43.08670085321103,1340.425514692099,70.74950309444858
27.352030094891102,88.6232127779001,33.423524348605824,1852.8657629287381,49.88702754500581
27.308350939127603,88.45904373402124,39.84212313833911,1159.4047405847703,23.780646707855926
27.36786514754693,88.45527339489945,34.62569381108925,1522.7976208733974,84.66631061603486
27.35091801922478,88.52529267337562,28.250959179386296,1300.1650557786152,23.75573646476383
27.196642514721507,88.61211066615637,57.68039881329705,1690.0200913351305,65.17728987580595
27.373139749622492,88.647455225863,49.36226073718924,455.0969658581202,83.93913014212188
27.28483556047891,88.48008337822071,21.305092909490366,414.66895958207124,35.546706774035165
27.351860038791013,88.56882614307042,54.081058915406075,769.4961446192783,29.24620896466775
27.374022824980873,88.52617817132621,36.93440392122811,603.1348922150578,27.890021062457876
27.229500868742964,88.64398287956293,55.25485021023411,1956.3887765251832,39.71288459189371
27.17751298113192,88.61842378462714,50.99348651762919,716.5065759802842,26.567977715692034
27.206983790635483,88.61766574094223,34.134607701115506,2154.1439860563496,64.99048721011857
27.256776947156563,88.543738631959,16.011118874405284,940.102004365103,24.048966878454074
27.354503691480623,88.53296390046754,27.090481172322573,646.0240398085286,53.11243832973633
27.365182645814084,88.50468141438614,39.37353965973901,1800.4271635707103,84.7852955004435
27.151738032632796,88.4612750993302,43.50651989217663,1551.5447734516647,72.90806751789123
27.27768682564439,88.62294447525102,26.604945844494104,1246.571861260964,59.989263485015705
27.254352750787195,88.61258020182602,21.271023333277085,1355.1907467814995,39.90648535112976
27.20552695261768,88.64994353465723,52.57186065596846,1666.4833787173013,60.5532293589565
27.17996634183342,88.64932736741478,59.29809813165985,734.0640085294676,54.257695154257355
27.234403792850905,88.56108634112053,38.65605820362086,2193.0344405078094,47.69541995287415
27.38572742597813,88.6037974830361,22.72556786317366,2152.1070080788877,28.496174488112963
27.230800733005186,88.63895314597649,27.253829693371603,1535.61880405918,77.62927399063034
27.27969765543584,88.61992947813549,15.827580444636004,679.1306567653758,49.23600217338596
27.32575473972379,88.49946962034865,56.143446295222454,1592.4336606194536,32.650463268349725
27.24090740059482,88.54010882706203,20.29879873005635,437.17697706043407,43.90435780702383
27.39294552068024,88.4758318830303,40.94324139814141,358.2397541910315,46.91843391438026
27.390611823735526,88.64081020545176,27.33248493092427,789.5974881713059,73.78996321184684
27.21294557395634,88.57123492689018,39.93801011321071,1178.983617804701,67.68493473649113
27.274312126473095,88.49572856110069,44.31391747583389,1949.717760275923,70.0048180866871
27.22521957745419,88.58434013688118,52.33838116682407,1681.6212325559852,20.71703218786207
27.221210123594364,88.57362564809158,24.288957229227144,1711.142390279964,47.0500098816845
27.15922173683863,88.52163254360657,15.494812289631621,1108.4373354513432,51.28736985629604
27.302391083494975,88.47271151843992,21.159853353096327,957.2764858392295,21.247497993498683
27.275669755807215,88.58431463911856,55.50083888316473,1004.9736496707451,36.88785856842722
27.162869687812496,88.55406154018077,54.32505349031319,2176.53417109851,69.41883850293877
27.219661616059152,88.60446367834713,41.88358959766387,376.2074636837167,28.91213087238494
27.377066471491663,88.55403270022241,42.0232587195144,1947.3598426326523,54.795158544418456
27.209890472666743,88.62043630006372,44.9266503545815,1399.4832762875476,33.98812168112044
27.186223718022806,88.5603813677549,22.891707538055233,1133.369296460222,20.787850351853063
27.272363190069388,88.56218759430708,56.14853756662319,1677.9895547887593,35.67809474397019
27.396412613527648,88.62533072053168,33.84467362014329,1224.6709887069355,83.4317940691535
27.210513817877874,88.53069657324248,32.241233771227385,1959.5041523551552,72.09991227239432
27.318033886851467,88.47680304569013,38.351296737727694,2011.333541621391,82.37248188086717
27.340404903832177,88.45575653526267,17.113468504877478,1101.2697610595653,51.71051285521356
27.2094093859981,88.60102745113473,22.482751594023576,825.972814746598,27.132852914037727
27.332054087152965,88.5740619102707,48.21151273918667,1425.4656243273882,55.617366783290045
27.241945783179812,88.59081595361985,18.72594005663069,2033.4903566717128,49.53452674639746
27.308076457648394,88.49259283230178,42.14184492598747,700.2581591107664,74.88321037807503
27.308382427690223,88.47727429511735,26.040709935659443,1483.6365087706172,26.375367750975897
27.283943671018687,88.45290893313359,32.51830263188894,1499.964418175789,51.735673906415585
27.1725724425136,88.52011751176133,27.991218154681494,1692.914742589034,29.753163205108976
27.358825623897307,88.56798353737094,31.00527224092271,549.9786017417937,41.1039352478539
27.230195016242934,88.52844880901995,47.357065733291044,1660.0674328959683,67.92821003020697
27.19662962759996,88.53749498440474,28.370477203042874,2027.161789264718,50.941178408969826
27.16019378538869,88.63083173889875,40.48820881336037,641.3979068534597,44.43273853447501
27.297723235797058,88.51965109340466,36.422268098959485,751.3323173553675,45.6409581070523
27.31939109046057,88.55279789783197,44.86520244131917,2145.650678679115,49.86403994638913
27.154146957231962,88.60673060254824,57.15733826961411,643.8562101480306,71.0260753494087
27.27802326457482,88.52930855646426,47.965744374461266,1923.3316774022003,77.98550478111524
27.20662394379948,88.57441734004558,24.672317036584055,1235.3279272512661,82.09675462275534
27.31129319760236,88.62247274174935,16.403241077757812,769.7390413660364,71.14872010659418
27.193591607251246,88.63990412473153,26.80188199349213,1954.4248124177716,40.50144822362083
27.322734434525614,88.47941469618581,41.77850688151147,1146.0799845050644,64.72875589562524
27.246683836575134,88.6353175250323,17.314161606791266,1278.1529724664115,48.444203063600476
27.38418249718418,88.54842325861591,37.33648112405564,982.5434018595548,36.55359043299333
27.184380236036496,88.50164887765979,41.857928201260016,1426.6066177263622,74.65665266268496
27.235266587762563,88.54182715124766,30.040975086763236,610.6953579115433,22.497712682551125
27.178368380310147,88.6460065150571,49.69104916856199,1043.0549196383454,78.61452948880253
27.38117340456964,88.54852361879858,19.79692139101973,2141.883412437046,49.99603520060772
27.369334838345242,88.5157503220575,18.381200178111396,790.4535221321423,61.41809599253823
27.214485406928787,88.57668017086336,47.76849402916215,1547.7996626284553,62.858004943375875
27.314996011508544,88.49802912375564,37.29710922927893,917.8611220269203,78.18265314592486
27.354305550050302,88.46517266562174,45.978107839248125,1769.5989388045411,61.38352934086848
27.288800202899864,88.47577594438214,34.56723023716858,548.6599553648647,59.905683009404015
27.282412644589,88.47560916779156,26.088091495759805,2142.659985649235,24.332382636444848
27.210463072725112,88.48038053870246,51.85960429533899,1162.2001286289146,53.69652142643827
27.173275691951474,88.47776543452989,50.97371455360407,748.4958803582815,29.76098505310771
27.374303939488332,88.57817494896065,46.26134118844921,439.6438199270241,67.93319496689656
27.375104514290832,88.48637601687983,27.246531175348323,622.5400196663275,53.294424852823845
27.308275364318316,88.51913345666478,41.56038000910892,1287.5705022564334,64.21480564854296
27.234757447762174,88.6293576819812,31.243825362301205,940.306035219444,22.70873853915498
27.237302393653163,88.54479232805258,19.121193299698536,1874.878395176958,25.51148104297721
27.331488919717557,88.5835115477042,56.279110895800926,1118.6862949574313,66.56102022407435
27.374277564988144,88.48446397424033,21.15683839135326,772.5571179164967,24.68548183991377
27.37177160606628,88.48845780376173,57.76068092193611,1472.575474547657,24.63168730474181
27.344968886464404,88.4581737232533,35.07025978310801,1642.876712082347,20.787050890267686
27.310507911538572,88.48378701261444,23.330981797737884,617.3796250118047,82.1725908894662
27.17103499124876,88.5057180678064,39.385542632026116,618.4765109478035,67.93804336483545
27.190407178523653,88.48540209685535,54.282562614438376,369.67571117373166,42.96134155263417
27.37463854713177,88.46774050675141,47.95011988843025,1699.1638286247169,39.27481278369759
27.301607264914896,88.47412717422013,51.295251653765234,1561.2286024814296,42.73070993348022
27.152299262904155,88.54215575360655,44.64525150198228,1201.7986639246465,70.35247952677682
27.175367885716508,88.49126674368117,46.15244540330336,1903.9238530414746,62.98908971957694
27.31587544227701,88.52285397220962,53.213804320439365,1830.773290605101,32.037711911385415
27.151265395961552,88.55068345417098,26.235060398663368,1412.173292353829,31.317106796715482
27.190202012854375,88.58807896572588,37.02412336394132,1949.7154329751913,26.395717231370824
27.287183447341643,88.45786242796822,24.9544248818821,691.0982990698596,62.919676780586975
27.32297379942317,88.60988207978181,59.445060359849116,512.647276855683,69.68422304441285
27.31299031487565,88.57558007789818,57.4826702858976,812.5242618822803,37.228017841125265
27.206067327365137,88.46635180638978,16.774206511582765,408.46502656969824,21.361422467009334
27.328044805336884,88.62471572482136,46.75088276320598,1309.2221032019609,25.341158385967777
27.2093122718742,88.63417448010637,56.63617428370496,2079.550815360427,82.91090226492699
27.231349924539817,88.46221559197097,23.12589053073001,374.7527272701683,39.20391053603232
27.336622851279504,88.50537552962945,40.55753537486832,532.008836619051,69.99950460947869
27.312408224761803,88.61124025595862,56.19697339146188,1159.178153738527,60.60313197552715
27.362305852623543,88.59965193807673,16.527569036360948,2074.3625333030195,44.82607657743823
27.314403223075086,88.48690420387128,46.383912026107794,900.696599455826,33.36967204271108
27.292077150833865,88.49186986466735,28.380705331764787,1263.7461365079457,27.89011718036142
27.17341869195702,88.52409442055828,56.59782879194387,378.98843219574496,59.97584292252633
27.24192895076486,88.5469045970382,58.697621032441546,581.8520818279688,70.35119574145622
27.21630059192043,88.57365095430606,57.491992010104525,2174.597233621809,61.853776480173494
27.21099741084477,88.52378272791395,36.33963974958587,2133.7255232284865,54.46963866119529
27.39325263868811,88.54250694322663,53.791919294519104,309.3859637753783,22.726829523056356
27.24827443116669,88.59949418762676,53.00472293407817,2108.442392304154,82.95177054363495
27.373011638794278,88.45733664057812,29.359521295946504,1514.3278818494507,71.91642245754736
27.307784656499315,88.5004873888688,52.30119633678048,1949.044759588042,39.033432385562705
27.34870282588541,88.59266991717692,16.66534356219717,1164.0057257043322,83.69807140832529
27.275659273276297,88.62904136753744,41.832144531692386,1279.6324543005753,59.122303326360935
27.29422597115659,88.55233548842314,25.35039767794664,1228.8085024881484,57.857472783471025
27.273129423454716,88.55642269705307,20.425509859977545,1567.0420893375983,68.6247566629196
27.19881074694951,88.47143440226796,18.462894073314413,565.3373840369945,72.76503622585895
27.330613028815375,88.5394824733647,46.33299491451629,356.9498207580881,62.67110947654767
27.220193090610213,88.556523453291,30.294373369562976,885.0668890232628,28.326223513803
27.156078991607863,88.49849410072694,47.614504718794265,1638.8934491996288,41.98738788964239
27.31136807397679,88.50384864618988,17.941035335952407,683.5215590336019,80.32543662119323
27.19427766985176,88.52545683262093,29.188065202377466,1579.5216233173428,34.600014769850375
27.385114646088226,88.45401423955555,39.27710815689018,2142.832887603814,44.190856549438365
27.388482144250645,88.51441583311664,50.58254241775336,478.4113599998949,48.08499739137274
27.37871609755511,88.4922896013993,29.343862631943146,1577.94402462774,48.56132433013939
27.24253967506386,88.51549947043559,43.16511193966541,1143.1254166786853,59.84107286214416
27.153864154132215,88.47395242636385,54.86899867062842,1949.4702833172603,81.299929453406
27.38207964064693,88.62810545614798,42.713843468203706,636.5845999500332,35.64502626911282
27.257046037079327,88.56871849071081,25.483176363913522,1615.9893092297125,27.897589459559676
27.391663704760916,88.58582046382891,16.098035170044213,1892.4190503314094,32.83558184089593
27.39090499427231,88.60783424772147,54.15444932554185,2094.767017000644,77.65011851360252
27.363252363866838,88.54968843978581,15.95712348826742,1598.171253750327,61.97770282258839
27.223612223017394,88.4673840576175,54.361575270788975,1244.6320516160117,38.583941300545405
27.24627443215048,88.55742130836371,38.80217103122454,1473.9097563823063,73.03655103296012
27.362784167879212,88.56736822360418,57.25804643308033,1950.9194705095647,75.98904976362334
27.229230501289067,88.59908789483687,50.94524560981494,1384.1585186137763,75.02343201486806
27.19237318667152,88.53633190924594,59.90703497400018,357.73541342399005,79.73022468657103
27.289200315614586,88.47551606055912,30.782031695326957,2068.802521463258,36.3956663112685
27.384038693540194,88.50675518115975,49.52347300190071,1610.100826959966,69.07772536850808
27.324007449168743,88.52261645927973,33.0868911124159,1585.3754329767685,49.9350673228191
27.29251529252234,88.57918344826632,36.59440291367589,709.7827895556627,74.729905937854
27.174294123442692,88.56415566093379,43.237745844826655,1551.8823934420486,67.35189401550485
27.30375180667479,88.52121934517957,54.315470138385244,1048.342370742901,70.4690840224821
27.397513462526064,88.6473030497586,59.28375611396828,1537.342656378835,62.650519449269645
27.18502100380913,88.57115496387138,49.572303623903316,502.5267575851824,31.532870015530946
27.27958241309093,88.4974453583472,33.799505197530024,1549.9060787457684,55.42674972830099
27.369343267981986,88.47035649452408,33.961065102468154,2198.8860789642667,84.00353306909304
27.33519215443855,88.48057182783687,48.19120357150012,391.60287383505647,80.93022432231274
27.324253935248816,88.49919154567691,25.744971559573607,2156.630950020503,22.80629282680576
27.325621020996778,88.48213627465192,19.97133509091276,1073.125125373454,30.712963022413412
27.239872787804938,88.48731340481027,30.957997093834944,1954.4315556407923,28.562370274546524
27.223397961066123,88.50701903373877,27.92575462443368,1786.5324197107195,67.18869414904421
27.352340288869627,88.48467471905896,28.333865420519555,1377.3308958746688,73.15604644070143
27.352528348669793,88.62935308492528,25.51234879724595,1703.0534975775204,33.87823881019367
27.366768079645023,88.46604674913233,16.894193533636283,1969.179566472561,52.88042504186888
27.378310138139117,88.55490227791405,15.80432706300362,1067.8666111369625,74.645696820728
27.27783559971523,88.53207936539793,59.44750753812142,921.3630069701535,67.6321004098063
27.2753790736718,88.64647572338173,34.249791018113804,1568.4274325708109,55.24541835697014
27.349573794741694,88.47240778043361,32.294699122185676,1834.9072896883913,58.372599879820235
27.312490982694438,88.52957111980915,45.58412772118814,1748.34175607557,53.0434355495582
27.325491719314424,88.64389408665508,24.821424953927888,1815.8459328314054,39.34064933572334
27.348948167359023,88.6231014251788,57.74825327776014,1127.6082981445727,56.72642953583605
27.37250133545439,88.61341441418986,50.38552564869984,1853.885010732541,64.7775446332559
27.234498789212882,88.50158056540899,19.023495104051676,528.3972052041561,76.76598953095251
27.243895738159985,88.48417751747802,33.79113491032177,1334.5292861256141,61.35893800865112
27.173495484960217,88.58372864398488,54.560323840297414,310.941454946431,69.47289990780527
27.29457003524904,88.63587519782553,57.51294100311346,916.7130768105136,30.404656272047244
27.158985568449182,88.5613525786028,36.033068006244136,996.2769162556559,50.001235837286345
27.266399504533112,88.56432253789399,42.60351251448185,1052.7281140575851,20.606555288761065
27.28566115867689,88.50599581873206,22.516527574143385,1621.387692710738,36.03412619390549
27.22163531303207,88.6038985866384,59.60258817616394,1038.260392413657,67.22001148234531
27.297708315142252,88.4874087497115,25.425226562254952,1152.5178829828083,84.46764683770863
27.15762506248476,88.51473584728085,57.422929836080655,751.3338486612222,26.446576473169035
27.159337047187304,88.53508728772329,44.23409920465658,1009.1784040957461,46.09713053098373
27.35565014016491,88.5515220757369,42.34815576954866,731.8122917999879,72.00461296544538
27.240047660352815,88.49848194648303,38.07098299574289,439.0722551600429,33.26231625087843
27.18176512816297,88.47296736494785,25.38014152729914,1446.552327424618,56.0805217046486
27.2805608150137,88.57212400848833,22.943761440247872,1569.6043172545308,67.64963424192887
27.342498388274652,88.50772611064805,24.921879408157892,1477.0316574182675,60.039054266911634
27.20395525687421,88.56624764428453,23.389721796491454,1180.6386832210874,32.22160775000205
27.30572261895475,88.48087254305484,50.081301310503896,1021.5929823405367,43.099996964573066
27.171336866248442,88.54622802037096,30.755636662502855,1940.333934186468,70.94646599155081
27.16292043029215,88.55651788651032,17.602920445352837,1286.2553917588143,56.02472341858108
27.282838657892036,88.46036470736449,58.60961835633651,1210.4455674964888,20.339924880289328
27.285158780402526,88.51732085563879,54.77036482335416,348.7199250322278,69.4643994018261
27.30935747537455,88.47688293538779,56.74885274378458,948.370872489697,22.29523807111554
27.331522833430665,88.46267499409456,59.77085201908959,1022.3716756931284,68.47269587753009
27.393963019865634,88.647992046478,22.82528621487693,1057.763283704111,33.16123641074043
27.2790750870753,88.51447076899495,32.83089085061964,1402.3275015319314,82.27477620775971
27.23073911823531,88.61197488917094,49.12073140668411,1313.844838781069,43.91614883463549
27.348796548692174,88.50092813095276,46.32092781242065,1455.0196763075448,41.25055506197514
27.217708062815518,88.5863005444448,21.925315785293478,1753.2781969300438,29.677723271608905
27.25974285517641,88.60204557197794,51.712490624577796,1844.6729035605777,39.864274006863965
27.169614095335564,88.56912774812157,25.09982573264973,1664.4338448303395,76.98229951883303
27.156337685853863,88.54431523771004,25.071792667018038,2115.495022314376,84.76173194577107
27.39066210366948,88.53236818282946,39.16384903020361,334.6419070850871,43.94011948294514
27.35899503012805,88.5197736533086,41.68229706787665,671.9781727987377,49.15969101204527
27.323993551523422,88.63590582884957,41.103879352701505,314.36946245847,66.9346109831779
27.252238236103565,88.61612388155756,19.11690768289897,1530.2019568937458,77.60272573022985
27.19332358001771,88.64300538213331,54.48573881836712,2006.2580430049752,58.54788172214097
27.18910926066777,88.47485944469712,26.952001916491774,762.6163634949686,45.44917038155891
27.21256072454115,88.59617349504073,20.82817145772619,2061.3656351129825,46.82041965516054
27.28730666617653,88.63766809136422,54.99366359410397,414.5080415501656,65.21517952229244
27.328648980675013,88.48624661323313,58.0043174203389,2075.428450930477,20.209187134278114
27.31504934417943,88.46329925347335,53.795742776945275,968.0831057553054,60.273306934889646
27.219983474236486,88.59822412985801,51.42822336261951,492.69957405351136,43.10704567868823
27.3887163201658,88.56489462263599,44.48588912875598,1223.1563424540186,71.62282653301048
27.334474229173942,88.61836575535166,39.78858167741127,787.8754786689651,26.04439158850359
27.28858851312785,88.47795447532526,18.914404196013457,841.2585137276534,58.233147351645385
27.302930186558587,88.60905346237199,33.380394588181446,883.8509333599445,51.263237842598045
27.254900015606946,88.49032546400956,31.77098326555413,1825.7492058820606,61.75115918383978
27.21193274737529,88.48273118857314,26.688920269214677,1324.4064256829836,24.215483641392943
27.238993169662812,88.4828531595862,47.553905115986325,891.484628396407,57.698946182828536
27.33946152761609,88.61291494404628,37.31440807854469,1459.634188290745,56.496498217369044
27.153598372157436,88.58303944413925,18.647079715844157,1660.6862810240677,56.44290613705111
27.179018160126727,88.55461308495383,24.908244087741508,817.9856013937142,59.226698328769565
27.161500660505435,88.5217660968247,45.74664436468181,1085.743292898168,63.970415919713545
27.16018220057974,88.62544010816262,18.425888677063508,531.5835773402003,72.32428497925002
27.36386514600275,88.52848902148453,53.30431113219459,644.1837641158926,37.538346808333934
27.325914464845006,88.61331988789432,37.281593715628844,1594.1239225334673,73.62821166170403
27.26854345727183,88.53782698171405,36.62639597969916,644.7328606216912,52.38661934712449
27.17445854016275,88.52538888588498,41.65835030967829,1297.8104289674143,25.008788143731525
27.272903968779207,88.54253595713392,52.110643466631714,1647.1878972726222,23.805810400858647
27.26836794269514,88.51027557483283,30.65141435559869,503.0661538800133,41.72549071524395
27.193300467477503,88.59952187603525,45.510726865157864,1377.8932172949167,71.01830351224538
27.258462912309493,88.5505440780185,40.4579383798106,787.4692890325912,65.99926075815952
27.249626183599343,88.49644253902936,27.01627215762396,2129.5610629514017,71.25997270370641
